Time	Node	Type	Packets	
559	0	CacheMisses	218
559	1	CacheHits	0
559	1	CacheMisses	209
559	2	CacheHits	0
559	2	CacheMisses	201
560	0	CacheHits	0
560	0	CacheMisses	321
560	1	CacheHits	0
560	1	CacheMisses	321
560	2	CacheHits	1
560	2	CacheMisses	322
561	0	CacheHits	0
561	0	CacheMisses	0
561	1	CacheHits	0
561	1	CacheMisses	0
561	2	CacheHits	0
561	2	CacheMisses	0
562	0	CacheHits	0
562	0	CacheMisses	176
562	1	CacheHits	0
562	1	CacheMisses	185
562	2	CacheHits	1
562	2	CacheMisses	194
563	0	CacheHits	0
563	0	CacheMisses	168
563	1	CacheHits	0
563	1	CacheMisses	159
563	2	CacheHits	0
563	2	CacheMisses	151
564	0	CacheHits	0
564	0	CacheMisses	345
564	1	CacheHits	0
564	1	CacheMisses	345
564	2	CacheHits	1
564	2	CacheMisses	346
565	0	CacheHits	0
565	0	CacheMisses	0
565	1	CacheHits	0
565	1	CacheMisses	0
565	2	CacheHits	0
565	2	CacheMisses	0
566	0	CacheHits	0
566	0	CacheMisses	104
566	1	CacheHits	0
566	1	CacheMisses	104
566	2	CacheHits	1
566	2	CacheMisses	105
567	0	CacheHits	0
567	0	CacheMisses	0
567	1	CacheHits	0
567	1	CacheMisses	0
567	2	CacheHits	0
567	2	CacheMisses	0
568	0	CacheHits	0
568	0	CacheMisses	0
568	1	CacheHits	0
568	1	CacheMisses	0
568	2	CacheHits	0
568	2	CacheMisses	0
569	0	CacheHits	0
569	0	CacheMisses	0
569	1	CacheHits	0
569	1	CacheMisses	0
569	2	CacheHits	0
569	2	CacheMisses	0
570	0	CacheHits	0
570	0	CacheMisses	0
570	1	CacheHits	0
570	1	CacheMisses	0
570	2	CacheHits	0
570	2	CacheMisses	0
571	0	CacheHits	0
571	0	CacheMisses	0
571	1	CacheHits	0
571	1	CacheMisses	0
571	2	CacheHits	0
571	2	CacheMisses	0
572	0	CacheHits	0
572	0	CacheMisses	0
572	1	CacheHits	0
572	1	CacheMisses	0
572	2	CacheHits	0
572	2	CacheMisses	0
573	0	CacheHits	0
573	0	CacheMisses	0
573	1	CacheHits	0
573	1	CacheMisses	0
573	2	CacheHits	0
573	2	CacheMisses	0
574	0	CacheHits	0
574	0	CacheMisses	0
574	1	CacheHits	0
574	1	CacheMisses	0
574	2	CacheHits	0
574	2	CacheMisses	0
575	0	CacheHits	0
575	0	CacheMisses	0
575	1	CacheHits	0
575	1	CacheMisses	0
575	2	CacheHits	0
575	2	CacheMisses	0
576	0	CacheHits	0
576	0	CacheMisses	0
576	1	CacheHits	0
576	1	CacheMisses	0
576	2	CacheHits	0
576	2	CacheMisses	0
577	0	CacheHits	0
577	0	CacheMisses	0
577	1	CacheHits	0
577	1	CacheMisses	0
577	2	CacheHits	0
577	2	CacheMisses	0
578	0	CacheHits	0
578	0	CacheMisses	0
578	1	CacheHits	0
578	1	CacheMisses	0
578	2	CacheHits	0
578	2	CacheMisses	0
579	0	CacheHits	0
579	0	CacheMisses	0
579	1	CacheHits	0
579	1	CacheMisses	0
579	2	CacheHits	0
579	2	CacheMisses	0
580	0	CacheHits	0
580	0	CacheMisses	0
580	1	CacheHits	0
580	1	CacheMisses	0
580	2	CacheHits	0
580	2	CacheMisses	0
581	0	CacheHits	0
581	0	CacheMisses	0
581	1	CacheHits	0
581	1	CacheMisses	0
581	2	CacheHits	0
581	2	CacheMisses	0
582	0	CacheHits	0
582	0	CacheMisses	0
582	1	CacheHits	0
582	1	CacheMisses	0
582	2	CacheHits	0
582	2	CacheMisses	0
583	0	CacheHits	0
583	0	CacheMisses	0
583	1	CacheHits	0
583	1	CacheMisses	0
583	2	CacheHits	0
583	2	CacheMisses	0
584	0	CacheHits	0
584	0	CacheMisses	0
584	1	CacheHits	0
584	1	CacheMisses	0
584	2	CacheHits	0
584	2	CacheMisses	0
585	0	CacheHits	0
585	0	CacheMisses	0
585	1	CacheHits	0
585	1	CacheMisses	0
585	2	CacheHits	0
585	2	CacheMisses	0
586	0	CacheHits	0
586	0	CacheMisses	0
586	1	CacheHits	0
586	1	CacheMisses	0
586	2	CacheHits	0
586	2	CacheMisses	0
587	0	CacheHits	0
587	0	CacheMisses	0
587	1	CacheHits	0
587	1	CacheMisses	0
587	2	CacheHits	0
587	2	CacheMisses	0
588	0	CacheHits	0
588	0	CacheMisses	0
588	1	CacheHits	0
588	1	CacheMisses	0
588	2	CacheHits	0
588	2	CacheMisses	0
589	0	CacheHits	0
589	0	CacheMisses	0
589	1	CacheHits	0
589	1	CacheMisses	0
589	2	CacheHits	0
589	2	CacheMisses	0
590	0	CacheHits	0
590	0	CacheMisses	0
590	1	CacheHits	0
590	1	CacheMisses	0
590	2	CacheHits	0
590	2	CacheMisses	0
591	0	CacheHits	0
591	0	CacheMisses	0
591	1	CacheHits	0
591	1	CacheMisses	0
591	2	CacheHits	0
591	2	CacheMisses	0
592	0	CacheHits	0
592	0	CacheMisses	0
592	1	CacheHits	0
592	1	CacheMisses	0
592	2	CacheHits	0
592	2	CacheMisses	0
593	0	CacheHits	0
593	0	CacheMisses	0
593	1	CacheHits	0
593	1	CacheMisses	0
593	2	CacheHits	0
593	2	CacheMisses	0
594	0	CacheHits	0
594	0	CacheMisses	0
594	1	CacheHits	0
594	1	CacheMisses	0
594	2	CacheHits	0
594	2	CacheMisses	0
595	0	CacheHits	0
595	0	CacheMisses	0
595	1	CacheHits	0
595	1	CacheMisses	0
595	2	CacheHits	0
595	2	CacheMisses	0
596	0	CacheHits	0
596	0	CacheMisses	0
596	1	CacheHits	0
596	1	CacheMisses	0
596	2	CacheHits	0
596	2	CacheMisses	0
597	0	CacheHits	0
597	0	CacheMisses	0
597	1	CacheHits	0
597	1	CacheMisses	0
597	2	CacheHits	0
597	2	CacheMisses	0
598	0	CacheHits	0
598	0	CacheMisses	0
598	1	CacheHits	0
598	1	CacheMisses	0
598	2	CacheHits	0
598	2	CacheMisses	0
599	0	CacheHits	0
599	0	CacheMisses	0
599	1	CacheHits	0
599	1	CacheMisses	0
599	2	CacheHits	0
599	2	CacheMisses	0
600	0	CacheHits	0
600	0	CacheMisses	0
600	1	CacheHits	0
600	1	CacheMisses	0
600	2	CacheHits	0
600	2	CacheMisses	0
601	0	CacheHits	0
601	0	CacheMisses	2
601	1	CacheHits	0
601	1	CacheMisses	2
601	2	CacheHits	0
601	2	CacheMisses	1
602	0	CacheHits	0
602	0	CacheMisses	0
602	1	CacheHits	0
602	1	CacheMisses	0
602	2	CacheHits	0
602	2	CacheMisses	0
603	0	CacheHits	0
603	0	CacheMisses	0
603	1	CacheHits	0
603	1	CacheMisses	0
603	2	CacheHits	0
603	2	CacheMisses	0
604	0	CacheHits	0
604	0	CacheMisses	0
604	1	CacheHits	0
604	1	CacheMisses	0
604	2	CacheHits	0
604	2	CacheMisses	0
605	0	CacheHits	0
605	0	CacheMisses	0
605	1	CacheHits	0
605	1	CacheMisses	0
605	2	CacheHits	0
605	2	CacheMisses	0
606	0	CacheHits	0
606	0	CacheMisses	0
606	1	CacheHits	0
606	1	CacheMisses	0
606	2	CacheHits	0
606	2	CacheMisses	0
607	0	CacheHits	0
607	0	CacheMisses	0
607	1	CacheHits	0
607	1	CacheMisses	0
607	2	CacheHits	0
607	2	CacheMisses	0
608	0	CacheHits	0
608	0	CacheMisses	0
608	1	CacheHits	0
608	1	CacheMisses	0
608	2	CacheHits	0
608	2	CacheMisses	0
609	0	CacheHits	0
609	0	CacheMisses	0
609	1	CacheHits	0
609	1	CacheMisses	0
609	2	CacheHits	0
609	2	CacheMisses	0
610	0	CacheHits	0
610	0	CacheMisses	0
610	1	CacheHits	0
610	1	CacheMisses	0
610	2	CacheHits	0
610	2	CacheMisses	0
611	0	CacheHits	0
611	0	CacheMisses	0
611	1	CacheHits	0
611	1	CacheMisses	0
611	2	CacheHits	0
611	2	CacheMisses	0
612	0	CacheHits	0
612	0	CacheMisses	0
612	1	CacheHits	0
612	1	CacheMisses	0
612	2	CacheHits	0
612	2	CacheMisses	0
613	0	CacheHits	0
613	0	CacheMisses	0
613	1	CacheHits	0
613	1	CacheMisses	0
613	2	CacheHits	0
613	2	CacheMisses	0
614	0	CacheHits	0
614	0	CacheMisses	0
614	1	CacheHits	0
614	1	CacheMisses	0
614	2	CacheHits	0
614	2	CacheMisses	0
615	0	CacheHits	0
615	0	CacheMisses	0
615	1	CacheHits	0
615	1	CacheMisses	0
615	2	CacheHits	0
615	2	CacheMisses	0
616	0	CacheHits	0
616	0	CacheMisses	0
616	1	CacheHits	0
616	1	CacheMisses	0
616	2	CacheHits	0
616	2	CacheMisses	0
617	0	CacheHits	0
617	0	CacheMisses	0
617	1	CacheHits	0
617	1	CacheMisses	0
617	2	CacheHits	0
617	2	CacheMisses	0
618	0	CacheHits	0
618	0	CacheMisses	0
618	1	CacheHits	0
618	1	CacheMisses	0
618	2	CacheHits	0
618	2	CacheMisses	0
619	0	CacheHits	0
619	0	CacheMisses	0
619	1	CacheHits	0
619	1	CacheMisses	0
619	2	CacheHits	0
619	2	CacheMisses	0
620	0	CacheHits	0
620	0	CacheMisses	0
620	1	CacheHits	0
620	1	CacheMisses	0
620	2	CacheHits	0
620	2	CacheMisses	0
621	0	CacheHits	0
621	0	CacheMisses	0
621	1	CacheHits	0
621	1	CacheMisses	0
621	2	CacheHits	0
621	2	CacheMisses	0
622	0	CacheHits	0
622	0	CacheMisses	0
622	1	CacheHits	0
622	1	CacheMisses	0
622	2	CacheHits	0
622	2	CacheMisses	0
623	0	CacheHits	0
623	0	CacheMisses	0
623	1	CacheHits	0
623	1	CacheMisses	0
623	2	CacheHits	0
623	2	CacheMisses	0
624	0	CacheHits	0
624	0	CacheMisses	0
624	1	CacheHits	0
624	1	CacheMisses	0
624	2	CacheHits	0
624	2	CacheMisses	0
625	0	CacheHits	0
625	0	CacheMisses	0
625	1	CacheHits	0
625	1	CacheMisses	0
625	2	CacheHits	0
625	2	CacheMisses	0
626	0	CacheHits	0
626	0	CacheMisses	0
626	1	CacheHits	0
626	1	CacheMisses	0
626	2	CacheHits	0
626	2	CacheMisses	1
627	0	CacheHits	0
627	0	CacheMisses	0
627	1	CacheHits	0
627	1	CacheMisses	0
627	2	CacheHits	0
627	2	CacheMisses	0
628	0	CacheHits	0
628	0	CacheMisses	0
628	1	CacheHits	0
628	1	CacheMisses	0
628	2	CacheHits	0
628	2	CacheMisses	0
629	0	CacheHits	0
629	0	CacheMisses	0
629	1	CacheHits	0
629	1	CacheMisses	0
629	2	CacheHits	0
629	2	CacheMisses	0
630	0	CacheHits	0
630	0	CacheMisses	0
630	1	CacheHits	0
630	1	CacheMisses	0
630	2	CacheHits	0
630	2	CacheMisses	0
631	0	CacheHits	0
631	0	CacheMisses	0
631	1	CacheHits	0
631	1	CacheMisses	0
631	2	CacheHits	0
631	2	CacheMisses	0
632	0	CacheHits	0
632	0	CacheMisses	0
632	1	CacheHits	0
632	1	CacheMisses	0
632	2	CacheHits	0
632	2	CacheMisses	0
633	0	CacheHits	0
633	0	CacheMisses	0
633	1	CacheHits	0
633	1	CacheMisses	0
633	2	CacheHits	0
633	2	CacheMisses	0
634	0	CacheHits	0
634	0	CacheMisses	0
634	1	CacheHits	0
634	1	CacheMisses	0
634	2	CacheHits	0
634	2	CacheMisses	0
635	0	CacheHits	0
635	0	CacheMisses	0
635	1	CacheHits	0
635	1	CacheMisses	0
635	2	CacheHits	0
635	2	CacheMisses	0
636	0	CacheHits	0
636	0	CacheMisses	0
636	1	CacheHits	0
636	1	CacheMisses	0
636	2	CacheHits	0
636	2	CacheMisses	0
637	0	CacheHits	0
637	0	CacheMisses	0
637	1	CacheHits	0
637	1	CacheMisses	0
637	2	CacheHits	0
637	2	CacheMisses	0
638	0	CacheHits	0
638	0	CacheMisses	0
638	1	CacheHits	0
638	1	CacheMisses	0
638	2	CacheHits	0
638	2	CacheMisses	0
639	0	CacheHits	0
639	0	CacheMisses	0
639	1	CacheHits	0
639	1	CacheMisses	0
639	2	CacheHits	0
639	2	CacheMisses	0
640	0	CacheHits	0
640	0	CacheMisses	0
640	1	CacheHits	0
640	1	CacheMisses	0
640	2	CacheHits	0
640	2	CacheMisses	0
641	0	CacheHits	0
641	0	CacheMisses	0
641	1	CacheHits	0
641	1	CacheMisses	0
641	2	CacheHits	0
641	2	CacheMisses	0
642	0	CacheHits	0
642	0	CacheMisses	0
642	1	CacheHits	0
642	1	CacheMisses	0
642	2	CacheHits	0
642	2	CacheMisses	0
643	0	CacheHits	0
643	0	CacheMisses	0
643	1	CacheHits	0
643	1	CacheMisses	0
643	2	CacheHits	0
643	2	CacheMisses	0
644	0	CacheHits	0
644	0	CacheMisses	0
644	1	CacheHits	0
644	1	CacheMisses	0
644	2	CacheHits	0
644	2	CacheMisses	0
645	0	CacheHits	0
645	0	CacheMisses	0
645	1	CacheHits	0
645	1	CacheMisses	0
645	2	CacheHits	0
645	2	CacheMisses	0
646	0	CacheHits	0
646	0	CacheMisses	0
646	1	CacheHits	0
646	1	CacheMisses	0
646	2	CacheHits	0
646	2	CacheMisses	0
647	0	CacheHits	0
647	0	CacheMisses	0
647	1	CacheHits	0
647	1	CacheMisses	0
647	2	CacheHits	0
647	2	CacheMisses	0
648	0	CacheHits	0
648	0	CacheMisses	0
648	1	CacheHits	0
648	1	CacheMisses	0
648	2	CacheHits	0
648	2	CacheMisses	0
649	0	CacheHits	0
649	0	CacheMisses	0
649	1	CacheHits	0
649	1	CacheMisses	0
649	2	CacheHits	0
649	2	CacheMisses	0
650	0	CacheHits	0
650	0	CacheMisses	0
650	1	CacheHits	0
650	1	CacheMisses	0
650	2	CacheHits	0
650	2	CacheMisses	0
651	0	CacheHits	0
651	0	CacheMisses	0
651	1	CacheHits	0
651	1	CacheMisses	0
651	2	CacheHits	0
651	2	CacheMisses	0
652	0	CacheHits	0
652	0	CacheMisses	0
652	1	CacheHits	0
652	1	CacheMisses	0
652	2	CacheHits	0
652	2	CacheMisses	0
653	0	CacheHits	0
653	0	CacheMisses	0
653	1	CacheHits	0
653	1	CacheMisses	0
653	2	CacheHits	0
653	2	CacheMisses	0
654	0	CacheHits	0
654	0	CacheMisses	0
654	1	CacheHits	0
654	1	CacheMisses	0
654	2	CacheHits	0
654	2	CacheMisses	0
655	0	CacheHits	0
655	0	CacheMisses	0
655	1	CacheHits	0
655	1	CacheMisses	0
655	2	CacheHits	0
655	2	CacheMisses	0
656	0	CacheHits	0
656	0	CacheMisses	0
656	1	CacheHits	0
656	1	CacheMisses	0
656	2	CacheHits	0
656	2	CacheMisses	0
657	0	CacheHits	0
657	0	CacheMisses	0
657	1	CacheHits	0
657	1	CacheMisses	0
657	2	CacheHits	0
657	2	CacheMisses	0
658	0	CacheHits	0
658	0	CacheMisses	0
658	1	CacheHits	0
658	1	CacheMisses	0
658	2	CacheHits	0
658	2	CacheMisses	0
659	0	CacheHits	0
659	0	CacheMisses	0
659	1	CacheHits	0
659	1	CacheMisses	0
659	2	CacheHits	0
659	2	CacheMisses	0
660	0	CacheHits	0
660	0	CacheMisses	0
660	1	CacheHits	0
660	1	CacheMisses	0
660	2	CacheHits	0
660	2	CacheMisses	0
661	0	CacheHits	0
661	0	CacheMisses	1
661	1	CacheHits	0
661	1	CacheMisses	1
661	2	CacheHits	0
661	2	CacheMisses	0
662	0	CacheHits	0
662	0	CacheMisses	0
662	1	CacheHits	0
662	1	CacheMisses	0
662	2	CacheHits	0
662	2	CacheMisses	0
663	0	CacheHits	0
663	0	CacheMisses	0
663	1	CacheHits	0
663	1	CacheMisses	0
663	2	CacheHits	0
663	2	CacheMisses	0
664	0	CacheHits	0
664	0	CacheMisses	0
664	1	CacheHits	0
664	1	CacheMisses	0
664	2	CacheHits	0
664	2	CacheMisses	0
665	0	CacheHits	0
665	0	CacheMisses	0
665	1	CacheHits	0
665	1	CacheMisses	0
665	2	CacheHits	0
665	2	CacheMisses	0
666	0	CacheHits	0
666	0	CacheMisses	0
666	1	CacheHits	0
666	1	CacheMisses	0
666	2	CacheHits	0
666	2	CacheMisses	0
667	0	CacheHits	0
667	0	CacheMisses	0
667	1	CacheHits	0
667	1	CacheMisses	0
667	2	CacheHits	0
667	2	CacheMisses	0
668	0	CacheHits	0
668	0	CacheMisses	0
668	1	CacheHits	0
668	1	CacheMisses	0
668	2	CacheHits	0
668	2	CacheMisses	0
669	0	CacheHits	0
669	0	CacheMisses	0
669	1	CacheHits	0
669	1	CacheMisses	0
669	2	CacheHits	0
669	2	CacheMisses	0
670	0	CacheHits	0
670	0	CacheMisses	0
670	1	CacheHits	0
670	1	CacheMisses	0
670	2	CacheHits	0
670	2	CacheMisses	0
671	0	CacheHits	0
671	0	CacheMisses	0
671	1	CacheHits	0
671	1	CacheMisses	0
671	2	CacheHits	0
671	2	CacheMisses	0
672	0	CacheHits	0
672	0	CacheMisses	0
672	1	CacheHits	0
672	1	CacheMisses	0
672	2	CacheHits	0
672	2	CacheMisses	0
673	0	CacheHits	0
673	0	CacheMisses	0
673	1	CacheHits	0
673	1	CacheMisses	0
673	2	CacheHits	0
673	2	CacheMisses	0
674	0	CacheHits	0
674	0	CacheMisses	0
674	1	CacheHits	0
674	1	CacheMisses	0
674	2	CacheHits	0
674	2	CacheMisses	0
675	0	CacheHits	0
675	0	CacheMisses	0
675	1	CacheHits	0
675	1	CacheMisses	0
675	2	CacheHits	0
675	2	CacheMisses	0
676	0	CacheHits	0
676	0	CacheMisses	0
676	1	CacheHits	0
676	1	CacheMisses	0
676	2	CacheHits	0
676	2	CacheMisses	0
677	0	CacheHits	0
677	0	CacheMisses	0
677	1	CacheHits	0
677	1	CacheMisses	0
677	2	CacheHits	0
677	2	CacheMisses	0
678	0	CacheHits	0
678	0	CacheMisses	0
678	1	CacheHits	0
678	1	CacheMisses	0
678	2	CacheHits	0
678	2	CacheMisses	0
679	0	CacheHits	0
679	0	CacheMisses	0
679	1	CacheHits	0
679	1	CacheMisses	0
679	2	CacheHits	0
679	2	CacheMisses	0
680	0	CacheHits	0
680	0	CacheMisses	0
680	1	CacheHits	0
680	1	CacheMisses	0
680	2	CacheHits	0
680	2	CacheMisses	0
681	0	CacheHits	0
681	0	CacheMisses	0
681	1	CacheHits	0
681	1	CacheMisses	0
681	2	CacheHits	0
681	2	CacheMisses	0
682	0	CacheHits	0
682	0	CacheMisses	0
682	1	CacheHits	0
682	1	CacheMisses	0
682	2	CacheHits	0
682	2	CacheMisses	0
683	0	CacheHits	0
683	0	CacheMisses	0
683	1	CacheHits	0
683	1	CacheMisses	0
683	2	CacheHits	0
683	2	CacheMisses	0
684	0	CacheHits	0
684	0	CacheMisses	0
684	1	CacheHits	0
684	1	CacheMisses	0
684	2	CacheHits	0
684	2	CacheMisses	0
685	0	CacheHits	0
685	0	CacheMisses	0
685	1	CacheHits	0
685	1	CacheMisses	0
685	2	CacheHits	0
685	2	CacheMisses	0
686	0	CacheHits	0
686	0	CacheMisses	0
686	1	CacheHits	0
686	1	CacheMisses	0
686	2	CacheHits	0
686	2	CacheMisses	1
687	0	CacheHits	0
687	0	CacheMisses	0
687	1	CacheHits	0
687	1	CacheMisses	0
687	2	CacheHits	0
687	2	CacheMisses	0
688	0	CacheHits	0
688	0	CacheMisses	0
688	1	CacheHits	0
688	1	CacheMisses	0
688	2	CacheHits	0
688	2	CacheMisses	0
689	0	CacheHits	0
689	0	CacheMisses	0
689	1	CacheHits	0
689	1	CacheMisses	0
689	2	CacheHits	0
689	2	CacheMisses	0
690	0	CacheHits	0
690	0	CacheMisses	0
690	1	CacheHits	0
690	1	CacheMisses	0
690	2	CacheHits	0
690	2	CacheMisses	0
691	0	CacheHits	0
691	0	CacheMisses	0
691	1	CacheHits	0
691	1	CacheMisses	0
691	2	CacheHits	0
691	2	CacheMisses	0
692	0	CacheHits	0
692	0	CacheMisses	0
692	1	CacheHits	0
692	1	CacheMisses	0
692	2	CacheHits	0
692	2	CacheMisses	0
693	0	CacheHits	0
693	0	CacheMisses	0
693	1	CacheHits	0
693	1	CacheMisses	0
693	2	CacheHits	0
693	2	CacheMisses	0
694	0	CacheHits	0
694	0	CacheMisses	0
694	1	CacheHits	0
694	1	CacheMisses	0
694	2	CacheHits	0
694	2	CacheMisses	0
695	0	CacheHits	0
695	0	CacheMisses	0
695	1	CacheHits	0
695	1	CacheMisses	0
695	2	CacheHits	0
695	2	CacheMisses	0
696	0	CacheHits	0
696	0	CacheMisses	0
696	1	CacheHits	0
696	1	CacheMisses	0
696	2	CacheHits	0
696	2	CacheMisses	0
697	0	CacheHits	0
697	0	CacheMisses	0
697	1	CacheHits	0
697	1	CacheMisses	0
697	2	CacheHits	0
697	2	CacheMisses	0
698	0	CacheHits	0
698	0	CacheMisses	0
698	1	CacheHits	0
698	1	CacheMisses	0
698	2	CacheHits	0
698	2	CacheMisses	0
699	0	CacheHits	0
699	0	CacheMisses	0
699	1	CacheHits	0
699	1	CacheMisses	0
699	2	CacheHits	0
699	2	CacheMisses	0
700	0	CacheHits	0
700	0	CacheMisses	0
700	1	CacheHits	0
700	1	CacheMisses	0
700	2	CacheHits	0
700	2	CacheMisses	0
701	0	CacheHits	0
701	0	CacheMisses	0
701	1	CacheHits	0
701	1	CacheMisses	0
701	2	CacheHits	0
701	2	CacheMisses	0
702	0	CacheHits	0
702	0	CacheMisses	0
702	1	CacheHits	0
702	1	CacheMisses	0
702	2	CacheHits	0
702	2	CacheMisses	0
703	0	CacheHits	0
703	0	CacheMisses	0
703	1	CacheHits	0
703	1	CacheMisses	0
703	2	CacheHits	0
703	2	CacheMisses	0
704	0	CacheHits	0
704	0	CacheMisses	0
704	1	CacheHits	0
704	1	CacheMisses	0
704	2	CacheHits	0
704	2	CacheMisses	0
705	0	CacheHits	0
705	0	CacheMisses	0
705	1	CacheHits	0
705	1	CacheMisses	0
705	2	CacheHits	0
705	2	CacheMisses	0
706	0	CacheHits	0
706	0	CacheMisses	0
706	1	CacheHits	0
706	1	CacheMisses	0
706	2	CacheHits	0
706	2	CacheMisses	0
707	0	CacheHits	0
707	0	CacheMisses	0
707	1	CacheHits	0
707	1	CacheMisses	0
707	2	CacheHits	0
707	2	CacheMisses	0
708	0	CacheHits	0
708	0	CacheMisses	0
708	1	CacheHits	0
708	1	CacheMisses	0
708	2	CacheHits	0
708	2	CacheMisses	0
709	0	CacheHits	0
709	0	CacheMisses	0
709	1	CacheHits	0
709	1	CacheMisses	0
709	2	CacheHits	0
709	2	CacheMisses	0
710	0	CacheHits	0
710	0	CacheMisses	0
710	1	CacheHits	0
710	1	CacheMisses	0
710	2	CacheHits	0
710	2	CacheMisses	0
711	0	CacheHits	0
711	0	CacheMisses	0
711	1	CacheHits	0
711	1	CacheMisses	0
711	2	CacheHits	0
711	2	CacheMisses	0
712	0	CacheHits	0
712	0	CacheMisses	0
712	1	CacheHits	0
712	1	CacheMisses	0
712	2	CacheHits	0
712	2	CacheMisses	0
713	0	CacheHits	0
713	0	CacheMisses	0
713	1	CacheHits	0
713	1	CacheMisses	0
713	2	CacheHits	0
713	2	CacheMisses	0
714	0	CacheHits	0
714	0	CacheMisses	0
714	1	CacheHits	0
714	1	CacheMisses	0
714	2	CacheHits	0
714	2	CacheMisses	0
715	0	CacheHits	0
715	0	CacheMisses	0
715	1	CacheHits	0
715	1	CacheMisses	0
715	2	CacheHits	0
715	2	CacheMisses	0
716	0	CacheHits	0
716	0	CacheMisses	0
716	1	CacheHits	0
716	1	CacheMisses	0
716	2	CacheHits	0
716	2	CacheMisses	0
717	0	CacheHits	0
717	0	CacheMisses	0
717	1	CacheHits	0
717	1	CacheMisses	0
717	2	CacheHits	0
717	2	CacheMisses	0
718	0	CacheHits	0
718	0	CacheMisses	0
718	1	CacheHits	0
718	1	CacheMisses	0
718	2	CacheHits	0
718	2	CacheMisses	0
719	0	CacheHits	0
719	0	CacheMisses	0
719	1	CacheHits	0
719	1	CacheMisses	0
719	2	CacheHits	0
719	2	CacheMisses	0
720	0	CacheHits	0
720	0	CacheMisses	0
720	1	CacheHits	0
720	1	CacheMisses	0
720	2	CacheHits	0
720	2	CacheMisses	0
721	0	CacheHits	0
721	0	CacheMisses	1
721	1	CacheHits	0
721	1	CacheMisses	1
721	2	CacheHits	0
721	2	CacheMisses	0
722	0	CacheHits	0
722	0	CacheMisses	0
722	1	CacheHits	0
722	1	CacheMisses	0
722	2	CacheHits	0
722	2	CacheMisses	0
723	0	CacheHits	0
723	0	CacheMisses	0
723	1	CacheHits	0
723	1	CacheMisses	0
723	2	CacheHits	0
723	2	CacheMisses	0
724	0	CacheHits	0
724	0	CacheMisses	0
724	1	CacheHits	0
724	1	CacheMisses	0
724	2	CacheHits	0
724	2	CacheMisses	0
725	0	CacheHits	0
725	0	CacheMisses	0
725	1	CacheHits	0
725	1	CacheMisses	0
725	2	CacheHits	0
725	2	CacheMisses	0
726	0	CacheHits	0
726	0	CacheMisses	0
726	1	CacheHits	0
726	1	CacheMisses	0
726	2	CacheHits	0
726	2	CacheMisses	0
727	0	CacheHits	0
727	0	CacheMisses	0
727	1	CacheHits	0
727	1	CacheMisses	0
727	2	CacheHits	0
727	2	CacheMisses	0
728	0	CacheHits	0
728	0	CacheMisses	0
728	1	CacheHits	0
728	1	CacheMisses	0
728	2	CacheHits	0
728	2	CacheMisses	0
729	0	CacheHits	0
729	0	CacheMisses	0
729	1	CacheHits	0
729	1	CacheMisses	0
729	2	CacheHits	0
729	2	CacheMisses	0
730	0	CacheHits	0
730	0	CacheMisses	0
730	1	CacheHits	0
730	1	CacheMisses	0
730	2	CacheHits	0
730	2	CacheMisses	0
731	0	CacheHits	0
731	0	CacheMisses	0
731	1	CacheHits	0
731	1	CacheMisses	0
731	2	CacheHits	0
731	2	CacheMisses	0
732	0	CacheHits	0
732	0	CacheMisses	0
732	1	CacheHits	0
732	1	CacheMisses	0
732	2	CacheHits	0
732	2	CacheMisses	0
733	0	CacheHits	0
733	0	CacheMisses	0
733	1	CacheHits	0
733	1	CacheMisses	0
733	2	CacheHits	0
733	2	CacheMisses	0
734	0	CacheHits	0
734	0	CacheMisses	0
734	1	CacheHits	0
734	1	CacheMisses	0
734	2	CacheHits	0
734	2	CacheMisses	0
735	0	CacheHits	0
735	0	CacheMisses	0
735	1	CacheHits	0
735	1	CacheMisses	0
735	2	CacheHits	0
735	2	CacheMisses	0
736	0	CacheHits	0
736	0	CacheMisses	0
736	1	CacheHits	0
736	1	CacheMisses	0
736	2	CacheHits	0
736	2	CacheMisses	0
737	0	CacheHits	0
737	0	CacheMisses	0
737	1	CacheHits	0
737	1	CacheMisses	0
737	2	CacheHits	0
737	2	CacheMisses	0
738	0	CacheHits	0
738	0	CacheMisses	0
738	1	CacheHits	0
738	1	CacheMisses	0
738	2	CacheHits	0
738	2	CacheMisses	0
739	0	CacheHits	0
739	0	CacheMisses	0
739	1	CacheHits	0
739	1	CacheMisses	0
739	2	CacheHits	0
739	2	CacheMisses	0
740	0	CacheHits	0
740	0	CacheMisses	0
740	1	CacheHits	0
740	1	CacheMisses	0
740	2	CacheHits	0
740	2	CacheMisses	0
741	0	CacheHits	0
741	0	CacheMisses	0
741	1	CacheHits	0
741	1	CacheMisses	0
741	2	CacheHits	0
741	2	CacheMisses	0
742	0	CacheHits	0
742	0	CacheMisses	0
742	1	CacheHits	0
742	1	CacheMisses	0
742	2	CacheHits	0
742	2	CacheMisses	0
743	0	CacheHits	0
743	0	CacheMisses	0
743	1	CacheHits	0
743	1	CacheMisses	0
743	2	CacheHits	0
743	2	CacheMisses	0
744	0	CacheHits	0
744	0	CacheMisses	0
744	1	CacheHits	0
744	1	CacheMisses	0
744	2	CacheHits	0
744	2	CacheMisses	0
745	0	CacheHits	0
745	0	CacheMisses	0
745	1	CacheHits	0
